State	StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	Collected.By	X	X.1	Species	Subphylum	Genus	Region
California	yHQL527	Candida sp.	Candida	Ascomycota	41.158958,-122.305077	41.158958	-122.305077	Tree	Plant Matter	Needles	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	Moss	NA	QL#17	b	YHQL_QL#17	10	Pacific Crest Trail, CA, 41°9''32.25N X 122°18'18.276	Bill Vagt	TRUE	yHQL527	Candida sp.	Saccharomycotina	Candida	West
California	yHQL307	Nakazawaea holstii	Nakazawaea	Ascomycota	37.657021,-119.626228	37.657021	-119.626228	Tree	Fungus	Fungus	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Fungus	NA	QL#22	a	YHQL_QL#22	30	Yosemite Nat'l Park, CA 37°39'25.274N X 119°37'34.422W	Bill Vagt	TRUE	yHQL307	Nakazawaea holstii	Saccharomycotina	Nakazawaea	West
California	yHQL442	Saccharomyces paradoxus	Saccharomyces	Ascomycota	37.626981,-119.635941	37.626981	-119.635941	Tree	Plant Matter	Needles	NA	NA	NA	NA	Pinus	Pinus lambertiana	Sugar Pine	Sarcodes sanguinea	Lichen	QL#20	a	YHQL_QL#20	10	Yosemite Nat'l Park, CA, 37°37'37.1332N X 119°38'9.3862W	Bill Vagt	TRUE	yHQL442	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	West
California	yHQL302	Nakazawaea holstii	Nakazawaea	Ascomycota	41.158958,-122.305077	41.158958	-122.305077	Tree	Plant Matter	Needles	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	Moss	NA	QL#17	a	YHQL_QL#17	30	Pacific Crest Trail, CA, 41°9''32.25N X 122°18'18.276W	Bill Vagt	TRUE	yHQL302	Nakazawaea holstii	Saccharomycotina	Nakazawaea	West
California	yHQL330	Rhodotorula nothofagi	Rhodotorula	Basidiomycota	41.158958,-122.305077	41.158958	-122.305077	Tree	Plant Matter	Needles	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	Moss	NA	QL#17	a	YHQL_QL#17	22	Pacific Crest Trail, CA, 41°9''32.25N X 122°18'18.276	Bill Vagt	TRUE	yHQL330	Rhodotorula nothofagi	Basidiomycota	Rhodotorula	West
California	yHQL329	Mrakia curviuscula	Mrakia	Basidiomycota	41.152729,-122.311318	41.152729	-122.311318	Plant	Plant Matter	Fruit	Rose hip	Rosaceae	Pome	NA	Rosa	Rosa californica	California Wildrose	NA	NA	QL#15	a	YHQL_QL#15	22	Castle Crags State Park, CA, 41°9'9.825N X 122°18'40.743W	Bill Vagt	TRUE	yHQL329	Mrakia curviuscula	Basidiomycota	Mrakia	West
California	yHQL452	Candida tanzawaensis	Candida	Ascomycota	37.657021,-119.626228	37.657021	-119.626228	Tree	Fungus	Fungus	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Fungus	NA	QL#22	e	YHQL_QL#22	10	Yosemite Nat'l Park, CA 37°39'25.274N X 119°37'34.422W	Bill Vagt	TRUE	yHQL452	Suhomyces tanzawaensis	Saccharomycotina	Suhomyces	West
California	yHQL441	Candida sake	Candida	Ascomycota	39.876949,-123.724678	39.876949	-123.724678	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Quercus	Quercus virginiana	Live Oak	NA	NA	QL#19	b	YHQL_QL#19	10	Rock creek campground, Standish-Hickey State Rec Area, CA 39°52'37.018N X 123°43'28.841W	Bill Vagt	TRUE	yHQL441	Candida sake	Saccharomycotina	Candida	West
California	yHQL418	Saccharomyces paradoxus	Saccharomyces	Ascomycota	39.467750, -123.156111	39.46775	-123.156111	Miscellaneous	Miscellaneous	Flotsam	NA	NA	NA	NA	NA	NA	NA	NA	Eel river flotsom, stuff caught on tree branch during spring runnoff	QL#27	a	YHQL_QL#27	22	Potter Valley, CA	Harry Iwatsuki	TRUE	yHQL418	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	West
California	yHQL417	Lachancea kluyveri	Lachancea	Ascomycota	39.467750, -123.156111	39.46775	-123.156111	Miscellaneous	Miscellaneous	Flotsam	NA	NA	NA	NA	NA	NA	NA	NA	Eel river flotsom, stuff caught on tree branch during spring runnoff	QL#27	b	YHQL_QL#27	30	Potter Valley, CA	Harry Iwatsuki	TRUE	yHQL417	Lachancea kluyveri	Saccharomycotina	Lachancea	West
California	yHQL451	Candida sp.	Candida	Ascomycota	37.657021,-119.626228	37.657021	-119.626228	Tree	Fungus	Fungus	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Fungus	NA	QL#22	d	YHQL_QL#22	10	Yosemite Nat'l Park, CA 37°39'25.274N X 119°37'34.422W	Bill Vagt	TRUE	yHQL451	Candida sp.	Saccharomycotina	Candida	West
California	yHQL303	Galactomyces candidum	Galactomyces	Ascomycota	40.223011,-123.801163	40.223011	-123.801163	Tree	Soil	Soil	NA	NA	NA	NA	Sequoia	Sequoia sempervirens	California Redwood	NA	NA	QL#18	a	YHQL_QL#18	30	Avenue of the Giant, Alexander Grove, CA 40°13'22.84N X 123°48'4.186W	Bill Vagt	TRUE	yHQL303	Geotrichum candidum	Saccharomycotina	Geotrichum	West
California	yHQL304	Galactomyces candidum	Galactomyces	Ascomycota	40.223011,-123.801163	40.223011	-123.801163	Tree	Soil	Soil	NA	NA	NA	NA	Sequoia	Sequoia sempervirens	California Redwood	NA	NA	QL#18	b	YHQL_QL#18	30	Avenue of the Giant, Alexander Grove, CA 40°13'22.84N X 123°48'4.186W	Bill Vagt	TRUE	yHQL304	Geotrichum candidum	Saccharomycotina	Geotrichum	West
California	yHQL445	Candida santamariae var. membranifaciens	Candida	Ascomycota	37.457021,-119.643303	37.457021	-119.643303	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus velutina	Black Oak	NA	NA	QL#21	b	YHQL_QL#21	10	Yosemite Nat'l Park, CA, 37°27'25.274N X 119°38'35.891W	Bill Vagt	TRUE	yHQL445	Candida santamariae	Saccharomycotina	Candida	West
California	yHQL321	Hanseniaspora vineae	Hanseniaspora	Ascomycota	37.626981,-119.635941	37.626981	-119.635941	Tree	Plant Matter	Needles	NA	NA	NA	NA	Pinus	Pinus lambertiana	Sugar Pine	Lichen	Lichen	QL#20	a	YHQL_QL#20	22	Yosemite Nat'l Park, CA, 37°37'37.1332N X 119°38'9.3862W	Bill Vagt	TRUE	yHQL321	Hanseniaspora vineae	Saccharomycotina	Hanseniaspora	West
California	yHQL447	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	37.457021,-119.643303	37.457021	-119.643303	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus velutina	Black Oak	NA	NA	QL#21	d	YHQL_QL#21	10	Yosemite Nat'l Park, CA, 37°27'25.274N X 119°38'35.891W	Bill Vagt	TRUE	yHQL447	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	West
California	yHQL432	Mrakiella cryoconiti	Mrakiella	Basidiomycota	37.528816,-119.637779	37.528816	-119.637779	Tree	Plant Matter	Fruit	Manzanita berry	Ericaceae	Berry	NA	Arctostaphylos	Arctostaphylos sp.	Manzanita	NA	NA	QL#14	a	YHQL_QL#14	10	Yosemite National Park, 37°31'43.738N X 119°38'16.005	Bill Vagt	TRUE	yHQL432	Mrakiella cryoconiti	Basidiomycota	Mrakiella	West
California	yHQL439	Candida santamariae	Candida	Ascomycota	41.158958,-122.305077	41.158958	-122.305077	Tree	Plant Matter	Needles	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	Moss	NA	QL#17	c	YHQL_QL#17	10	Pacific Crest Trail, CA, 41°9''32.25N X 122°18'18.276	Bill Vagt	TRUE	yHQL439	Candida santamariae	Saccharomycotina	Candida	West
California	yHQL434	Tausonia pullulans	Tausonia	Basidiomycota	37.528816,-119.637779	37.528816	-119.637779	Tree	Plant Matter	Fruit	Manzanita berry	Ericaceae	Berry	NA	Arctostaphylos	Arctostaphylos sp.	Manzanita	NA	NA	QL#14	c	YHQL_QL#14	10	Yosemite National Park, 37°31'43.738N X 119°38'16.005	Bill Vagt	TRUE	yHQL434	Tausonia pullulans	Basidiomycota	Tausonia	West
California	yHQL416	Torulaspora delbrueckii	Torulaspora	Ascomycota	39.467750, -123.156111	39.46775	-123.156111	Miscellaneous	Miscellaneous	Flotsam	NA	NA	NA	NA	NA	NA	NA	NA	Eel river flotsom, stuff caught on tree branch during spring runnoff	QL#27	a	YHQL_QL#27	30	Potter Valley, CA	Harry Iwatsuki	TRUE	yHQL416	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	West
California	yHQL335	Lecythophora sp.	Lecythophora	Ascomycota	37.457021,-119.643303	37.457021	-119.643303	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus velutina	Black Oak	NA	NA	QL#21	a	YHQL_QL#21	30	Yosemite Nat'l Park, CA, 37°27'25.274N X 119°38'35.891W	Bill Vagt	TRUE	yHQL335	Lecythophora sp.	Pezizomycotina	Lecythophora	West
California	yHQL322	Candida santamariae var. santamariae	Candida	Ascomycota	37.457021,-119.643303	37.457021	-119.643303	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus velutina	Black Oak	NA	NA	QL#21	a	YHQL_QL#21	22	Yosemite Nat'l Park, CA, 37°27'25.274N X 119°38'35.891W	Bill Vagt	TRUE	yHQL322	Candida santamariae	Saccharomycotina	Candida	West
California	yHQL334	Lecythophora sp.	Lecythophora	Ascomycota	41.158958,-122.305077	41.158958	-122.305077	Tree	Plant Matter	Needles	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	Moss	NA	QL#17	b	YHQL_QL#17	30	Pacific Crest Trail, CA, 41°9''32.25N X 122°18'18.276	Bill Vagt	TRUE	yHQL334	Lecythophora sp.	Pezizomycotina	Lecythophora	West
California	yHQL448	Candida tanzawaensis	Candida	Ascomycota	37.657021,-119.626228	37.657021	-119.626228	Tree	Fungus	Fungus	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Fungus	NA	QL#22	a	YHQL_QL#22	10	Yosemite Nat'l Park, CA 37°39'25.274N X 119°37'34.422W	Bill Vagt	TRUE	yHQL448	Suhomyces tanzawaensis	Saccharomycotina	Suhomyces	West
California	yHQL438	Candida sp.	Candida	Ascomycota	41.158958,-122.305077	41.158958	-122.305077	Tree	Plant Matter	Needles	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	Moss	NA	QL#17	a	YHQL_QL#17	10	Pacific Crest Trail, CA, 41°9''32.25N X 122°18'18.276	Bill Vagt	TRUE	yHQL438	Candida sp.	Saccharomycotina	Candida	West
California	yHQL496	Saccharomyces paradoxus	Saccharomyces	Ascomycota	37.626981,-119.635941	37.626981	-119.635941	Tree	Plant Matter	Needles	NA	NA	NA	NA	Pinus	Pinus lambertiana	Sugar Pine	Sarcodes sanguinea	Lichen	QL#20	c	YHQL_QL#20	10	Yosemite Nat'l Park, CA, 37°37'37.1332N X 119°38'9.3862W	Bill Vagt	TRUE	yHQL496	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	West
California	yHQL450	Candida tanzawaensis	Candida	Ascomycota	37.657021,-119.626228	37.657021	-119.626228	Tree	Fungus	Fungus	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Fungus	NA	QL#22	c	YHQL_QL#22	10	Yosemite Nat'l Park, CA 37°39'25.274N X 119°37'34.422W	Bill Vagt	TRUE	yHQL450	Suhomyces tanzawaensis	Saccharomycotina	Suhomyces	West
California	yHQL419	Lachancea thermotolerans	Lachancea	Ascomycota	39.467750, -123.156111	39.46775	-123.156111	Miscellaneous	Miscellaneous	Flotsam	NA	NA	NA	NA	NA	NA	NA	NA	Eel river flotsom, stuff caught on tree branch during spring runnoff	QL#27	b	YHQL_QL#27	22	Potter Valley, CA	Harry Iwatsuki	TRUE	yHQL419	Lachancea thermotolerans	Saccharomycotina	Lachancea	West
California	yHQL415	Pichia pastoris	Pichia	Ascomycota	39.467944, -123.156250	39.467944	-123.15625	Tree	Moss	Moss	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	Moss	NA	QL#25	a	YHQL_QL#25	30	Potter Valley, CA	Harry Iwatsuki	TRUE	yHQL415	Pichia pastoris	Saccharomycotina	Pichia	West
California	yHQL449	Candida derodonti	Candida	Ascomycota	37.657021,-119.626228	37.657021	-119.626228	Tree	Fungus	Fungus	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Fungus	NA	QL#22	b	YHQL_QL#22	10	Yosemite Nat'l Park, CA 37°39'25.274N X 119°37'34.422W	Bill Vagt	TRUE	yHQL449	Candida derodonti	Saccharomycotina	Candida	West
California	yHQL320	Candida silvanorum	Candida	Ascomycota	39.876949,-123.724678	39.876949	-123.724678	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Quercus	Quercus virginiana	Live Oak	NA	NA	QL#19	a	YHQL_QL#19	22	Rock creek campground, Standish-Hickey State Rec Area, CA 39°52'37.018N X 123°43'28.841W	Bill Vagt	TRUE	yHQL320	Candida silvanorum	Saccharomycotina	Candida	West
California	yHQL436	Kodamaea meredithiae	Kodamaea	Ascomycota	41.152729,-122.311318	41.152729	-122.311318	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Sequoiadendron	Sequoiadendron giganteum	Giant Sequoia	NA	NA	QL#16	a	YHQL_QL#16	10	Castle Crags State Park, CA, 41°9'9.825N X 122°18'40.743W	Bill Vagt	TRUE	yHQL436	Kodamaea meredithiae	Saccharomycotina	Kodamaea	West
California	yHQL494	Lachancea dasiensis	Lachancea	Ascomycota	41.152729,-122.311318	41.152729	-122.311318	Plant	Plant Matter	Fruit	Rose hip	Rosaceae	Pome	NA	Rosa	Rosa californica	California Wildrose	NA	ITS: Lachancea nothofagiD1D2: Lachancea dasiensis or Lachancea nothofagi	QL#15	a	YHQL_QL#15	10	Castle Crags State Park, CA, 41°9'9.825N X 122°18'40.743W	Bill Vagt	TRUE	yHQL494	Lachancea sp.	Saccharomycotina	Lachancea	West
California	yHQL301	Aureobasidium pullulans	Aureobasidium	Ascomycota	41.152729,-122.311318	41.152729	-122.311318	Plant	Plant Matter	Fruit	Rose hip	Rosaceae	Pome	NA	Rosa	Rosa californica	California Wildrose	NA	NA	QL#15	a	YHQL_QL#15	30	Castle Crags State Park, CA, 41°9'9.825N X 122°18'40.743W	Bill Vagt	TRUE	yHQL301	Aureobasidium pullulans	Pezizomycotina	Aureobasidium	West
California	yHQL440	Candida sake	Candida	Ascomycota	39.876949,-123.724678	39.876949	-123.724678	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Quercus	Quercus virginiana	Live Oak	NA	NA	QL#19	b	YHQL_QL#19	10	Rock creek campground, Standish-Hickey State Rec Area, CA 39°52'37.018N X 123°43'28.841W	Bill Vagt	TRUE	yHQL440	Candida sake	Saccharomycotina	Candida	West
California	yHQL300	Metschnikowia reukaufii	Metschnikowia	Ascomycota	37.528816,-119.637779	37.528816	-119.637779	Tree	Plant Matter	Fruit	Manzanita berry	Ericaceae	Berry	NA	Arctostaphylos	Arctostaphylos sp.	Manzanita	NA	NA	QL#14	b	YHQL_QL#14	30	Yosemite National Park, 37°31'43.738N X 119°38'16.005	Bill Vagt	TRUE	yHQL300	Metschnikowia reukaufii	Saccharomycotina	Metschnikowia	West
California	yHQL444	Candida santamariae var. membranifaciens	Candida	Ascomycota	37.457021,-119.643303	37.457021	-119.643303	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus velutina	Black Oak	NA	NA	QL#21	a	YHQL_QL#21	10	Yosemite National Park, CA	Bill Vagt	TRUE	yHQL444	Candida santamariae	Saccharomycotina	Candida	West
California	yHQL323	Candida tanzawaensis	Candida	Ascomycota	37.657021,-119.626228	37.657021	-119.626228	Tree	Fungus	Fungus	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Fungus	NA	QL#22	a	YHQL_QL#22	22	Yosemite Nat'l Park, CA 37°39'25.274N X 119°37'34.422W	Bill Vagt	TRUE	yHQL323	Suhomyces tanzawaensis	Saccharomycotina	Suhomyces	West
California	yHQL433	Rhodosporidium sp.	Rhodosporidium	Basidiomycota	37.528816,-119.637779	37.528816	-119.637779	Tree	Plant Matter	Fruit	Manzanita berry	Ericaceae	Berry	NA	Arctostaphylos	Arctostaphylos sp.	Manzanita	NA	NA	QL#14	b	YHQL_QL#14	10	Yosemite National Park, 37°31'43.738N X 119°38'16.005	Bill Vagt	TRUE	yHQL433	Rhodosporidium sp.	Basidiomycota	Rhodosporidium	West
California	yHQL299	Metschnikowia reukaufii	Metschnikowia	Ascomycota	37.528816,-119.637779	37.528816	-119.637779	Tree	Plant Matter	Fruit	Manzanita berry	Ericaceae	Berry	NA	Arctostaphylos	Arctostaphylos sp.	Manzanita	NA	NA	QL#14	a	YHQL_QL#14	30	Yosemite National Park, 37°31'43.738N X 119°38'16.005	Bill Vagt	TRUE	yHQL299	Metschnikowia reukaufii	Saccharomycotina	Metschnikowia	West
California	yHQL336	Sugiyamaella chiloensis	Sugiyamaella	Ascomycota	37.657021,-119.626228	37.657021	-119.626228	Tree	Fungus	Fungus	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Fungus	ITS: Blastobotrys raffinosifermentans ??D1D2: Sugiyamaella chiloensis	QL#22	a	YHQL_QL#22	30	Yosemite Nat'l Park, CA 37°39'25.274N X 119°37'34.422W	Bill Vagt	TRUE	yHQL336	Sugiyamaella chiloensis	Saccharomycotina	Sugiyamaella	West
California	yHQL437	Kodamaea meredithiae	Kodamaea	Ascomycota	41.152729,-122.311318	41.152729	-122.311318	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Sequoiadendron	Sequoiadendron giganteum	Giant Sequoia	NA	NA	QL#16	b	YHQL_QL#16	10	Castle Crags State Park, CA, 41°9'9.825N X 122°18'40.743W	Bill Vagt	TRUE	yHQL437	Kodamaea meredithiae	Saccharomycotina	Kodamaea	West
California	yHQL333	Ogataea pini	Ogataea	Ascomycota	37.528816,-119.637779	37.528816	-119.637779	Tree	Plant Matter	Fruit	Manzanita berry	Ericaceae	Berry	NA	Arctostaphylos	Arctostaphylos sp.	Manzanita	NA	NA	QL#14	b	YHQL_QL#14	30	Yosemite National Park, 37°31'43.738N X 119°38'16.005	Bill Vagt	TRUE	yHQL333	Ogataea pini	Saccharomycotina	Ogataea	West
California	yHQL435	Curvibasidium cygneicollum	Curvibasidium	Basidiomycota	41.152729,-122.311318	41.152729	-122.311318	Plant	Plant Matter	Fruit	Rose hip	Rosaceae	Pome	NA	Rosa	Rosa californica	California Wildrose	NA	NA	QL#15	b	YHQL_QL#15	10	Castle Crags State Park, CA, 41°9'9.825N X 122°18'40.743W	Bill Vagt	TRUE	yHQL435	Curvibasidium cygneicollum	Basidiomycota	Curvibasidium	West
California	yHQL305	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	39.876949,-123.724678	39.876949	-123.724678	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Quercus	Quercus virginiana	Live Oak	NA	NA	QL#19	a	YHQL_QL#19	30	Rock creek campground, Standish-Hickey State Rec Area, CA 39°52'37.018N X 123°43'28.841W	Bill Vagt	TRUE	yHQL305	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	West
California	yHQL454	Candida santamariae	Candida	Ascomycota	37.530983,-119.626228	37.530983	-119.626228	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	QL#23	b	YHQL_QL#23	10	Yosemite Nat'l Park, CA, 37°31'51.539N X 119°39'7.339W	Bill Vagt	TRUE	yHQL454	Candida santamariae	Saccharomycotina	Candida	West
Florida	yHKB22	Meyerozyma caribbica	Meyerozyma	Ascomycota	26.5276:-82.1948	26.5276	-82.1948	Soil	Soil	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	BFF4	a	YHKB_BFF4	30	Captiva, FL	Alison Coffey	TRUE	yHKB22	Meyerozyma caribbica	Saccharomycotina	Meyerozyma	Southeast
Florida	yHKB13	Candida sanyaensis	Candida	Ascomycota	26.5276:-82.1948	26.5276	-82.1948	Soil	Soil	Sand	NA	NA	NA	NA	NA	NA	NA	NA	D1D2 sequencing confirmed species	BFF5	b	YHKB_BFF5	30	Captiva, FL	Alison Coffey	TRUE	yHKB13	Candida sanyaensis	Saccharomycotina	Candida	Southeast
Georgia	yHQL466	Torulaspora delbrueckii	Torulaspora	Ascomycota	33.947037, -83.360477	33.947037	-83.360477	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	bark from unidentified hardwood tree	KS#295	a	YHQL_KS#295	10	120 milburn ave, athens, GA, 30605	Zasadil	TRUE	yHQL466	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Southeast
Georgia	yHKB56	Pueraria montana	Pueraria	Basidiomycota	34.888,-84.436	34.888	-84.436	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	Wildlife refuge	AK4A	a	YHKB_AK4A	4	Red Top Mountain State Park (Cantersville, GA)	Kurt and Anna (Quinn's friends)	TRUE	yHKB56	Pueraria montana	Basidiomycota	Pueraria	Southeast
Georgia	yHKB5	Saccharomyces cerevisiae	Saccharomyces	Ascomycota	34.888:-84.436	34.888	-84.436	Soil	Soil/Plant Matter	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	Wildlife refuge	AK4A	a	YHKB_AK4A	30	Red Top Mountain State Park (Cantersville, GA)	Kurt and Anna (Quinn's friends)	TRUE	yHKB5	Saccharomyces cerevisiae	Saccharomycotina	Saccharomyces	Southeast
Georgia	yHQL502	Meyerozyma caribbica	Meyerozyma	Ascomycota	33.947037, -83.360477	33.947037	-83.360477	Plant	Plant Matter	Fruit/Leaves	Berry	Phytolaccaceae	Berry	NA	Phytolacca	Phytolacca americana	Pokeweed	NA	leaves and fruit from pokeweed	KS#297	a	YHQL_KS#297	10	120 milburn ave, athens, GA, 30605	Zasadil	TRUE	yHQL502	Meyerozyma caribbica	Saccharomycotina	Meyerozyma	Southeast
Georgia	yHKB7	Kazachstania martiniae	Kazachstania	Ascomycota	34.888:-84.436	34.888	-84.436	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	AK3A	a	YHKB_AK3A	30	Red Top Mountain State Park (Cantersville, VA)	Kurt and Anna (Quinn's friends)	TRUE	yHKB7	Kazachstania martiniae	Saccharomycotina	Kazachstania	Southeast
Georgia	yHKB2	Torulaspora delbrueckii	Torulaspora	Ascomycota	34.888:-84.436	34.888	-84.436	Soil	Soil/Plant Matter	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	Wildlife refuge	AK4A	a	YHKB_AK4A	22	Red Top Mountain State Park (Cantersville, GA)	Kurt and Anna (Quinn's friends)	TRUE	yHKB2	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Southeast
Georgia	yHKB6	Cyberlindnera saturnus	Cyberlindnera	Ascomycota	34.888:-84.436	34.888	-84.436	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	AK1	b	YHKB_AK1	30	Red Top Mountain State Park (Cantersville, GA)	Kurt and Anna (Quinn's friends)	TRUE	yHKB6	Cyberlindnera saturnus	Saccharomycotina	Cyberlindnera	Southeast
Georgia	yHKB3	Kazachstania martiniae	Kazachstania	Ascomycota	34.888:-84.436	34.888	-84.436	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	AK3A	b	YHKB_AK3A	30	Red Top Mountain State Park (Cantersville, GA)	Kurt and Anna (Quinn's friends)	TRUE	yHKB3	Kazachstania martiniae	Saccharomycotina	Kazachstania	Southeast
Illinois	yHQL478	Papiliotrema flavescens	Papiliotrema	Basidiomycota	41.5332N,-89.5136	41.5332	-89.5136	Tree	Moss	Moss	NA	NA	NA	NA	Morus	Morus alba	White Mulberry	Moss	mulberry tree	AS#1	f	YHQL_AS#1	10	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL478	Papiliotrema flavescens	Basidiomycota	Papiliotrema	Ohio Valley
Illinois	yHQL505	Wickerhamomyces anomalus	Wickerhamomyces	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Tree	Miscellaneous	Wood	NA	NA	NA	NA	Morus	Morus alba	White Mulberry	NA	mulberry	AS#4	a	YHQL_AS#4	10	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL505	Wickerhamomyces anomalus	Saccharomycotina	Wickerhamomyces	Ohio Valley
Illinois	yHQL367	Meyerozyma caribbica	Meyerozyma	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Plant	Plant Matter	Leaves	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	AS#12	a	YHQL_AS#12	30	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL367	Meyerozyma caribbica	Saccharomycotina	Meyerozyma	Ohio Valley
Illinois	yHQL503	Candida carpophila	Candida	Ascomycota	41.5332N,-89.5136	41.5332	-89.5136	Tree	Moss	Moss	NA	NA	NA	NA	Morus	Morus alba	White Mulberry	Moss	mulberry tree	AS#1	b	YHQL_AS#1	10	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL503	Teunomyces carpophila	Saccharomycotina	Teunomyces	Ohio Valley
Illinois	yHQL370	Wickerhamomyces anomalus	Wickerhamomyces	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Tree	Plant Matter	Wood	NA	NA	NA	NA	Betula	Betula sp.	Unknown	Lilly of the Valley	birch/assoc w/ lilly of the valley	AS#14	b	YHQL_AS#14	30	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL370	Wickerhamomyces anomalus	Saccharomycotina	Wickerhamomyces	Ohio Valley
Illinois	yHQL397	Saturnispora zaruensis	Saturnispora	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Miscellaneous	Miscellaneous	Wood	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	submerged	AS#9	b	YHQL_AS#9	22	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL397	Saturnispora zaruensis	Saccharomycotina	Saturnispora	Ohio Valley
Illinois	yHRVM264	Mrakia gelida	Mrakia	Basidiomycota	42.034808, -88.292849	42.034808	-88.292849	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	23D4-CS	d	YHRVM_23D4-CS	10	Elgin, IL	Goose Island CS	TRUE	yHRVM264	Mrakia gelida	Basidiomycota	Mrakia	Ohio Valley
Illinois	yHQL360	Cyberlindnera jadinii	Cyberlindnera	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Miscellaneous	Miscellaneous	Wood	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	submerged	AS#9	a	YHQL_AS#9	30	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL360	Cyberlindnera jadinii	Saccharomycotina	Cyberlindnera	Ohio Valley
Illinois	yHQL350	Geotrichum candidum	Geotrichum	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Miscellaneous	Miscellaneous	Ash	NA	NA	NA	NA	NA	NA	NA	NA	burn barrell	AS#21	b	YHQL_AS#21	22	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL350	Geotrichum candidum	Saccharomycotina	Geotrichum	Ohio Valley
