StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	State	Collected.By	X	X.1	Species	Subphylum	Genus
yHKB16	Torulaspora delbrueckii	Torulaspora	Ascomycota	29.9403:-90.1207	29.9403	-90.1207	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	BFF3	a	YHKB_BFF3	22	New Orleans, LA (Tulane campus)	Louisiana	Katie Burjek	TRUE	yHKB16	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKB2	Torulaspora delbrueckii	Torulaspora	Ascomycota	34.888:-84.436	34.888	-84.436	Soil	Soil/Plant Matter	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	Wildlife refuge	AK4A	a	YHKB_AK4A	22	Red Top Mountain State Park (Cantersville, GA)	Georgia	Kurt and Anna (Quinn's friends)	TRUE	yHKB2	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKB269	Torulaspora delbrueckii	Torulaspora	Ascomycota	NA	NA	NA	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	GLSC11	a	YHKB_GLSC11	22	Pennsylvania	Pennsylvania	NA	TRUE	yHKB269	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKB324	Torulaspora delbrueckii	Torulaspora	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT9	a	YHKB_RT9	22	Pattonsburg, MO	Missouri	Kelly Buh	TRUE	yHKB324	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKB325	Torulaspora delbrueckii	Torulaspora	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	RT20	a	YHKB_RT20	22	Wesson, MS	Mississippi	Kelly Buh	TRUE	yHKB325	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKB39	Torulaspora delbrueckii	Torulaspora	Ascomycota	37.5057:-76.3969	37.5057	-76.3969	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	9G	a	YHKB_9G	22	Cobbs Creek, VA	Virginia	NA	TRUE	yHKB39	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKB40	Torulaspora delbrueckii	Torulaspora	Ascomycota	47.860107:-121.98317	47.860107	-121.98317	Tree	Plant Matter	Fruit	Holly Berry	Aquifoliaceae	Berry	NA	Ilex	Ilex sp.	Holly	NA	NA	14G	a	YHKB_14G	22	Monroe, WA	Washington	NA	TRUE	yHKB40	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS110	Torulaspora delbrueckii	Torulaspora	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#36a	a	YHKS_#36a	30	 Marinette, WI (Red Arrow Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS110	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS131	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#51	a	YHKS_#51	30	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS131	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS133	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#54	a	YHKS_#54	30	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS133	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS134	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#56	a	YHKS_#56	30	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS134	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS136	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fraxinus	Fraxinus sp.	Ash	NA	NA	#59	a	YHKS_#59	30	Fon du Lac, WI (Lakeside Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS136	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS137	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#49	a	YHKS_#49	30	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS137	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS138	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#52	a	YHKS_#52	30	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS138	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS142	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.089361, -89.415891	43.089361	-89.415891	Tree	Plant Matter	Bark	NA	NA	NA	NA	NA	NA	NA	NA	NA	#5	a	YHKS_#5	30	Madison, WI (Picnic Point Path)	Wisconsin	Ashanti Rogers	TRUE	yHKS142	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS144	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.089361, -89.415891	43.089361	-89.415891	Plant	Plant Matter	Fruit	Berry	Unknown	Unknown	NA	Unknown	Unknown	Unknown	NA	NA	#11	a	YHKS_#11	30	Madison, WI (Picnic Point Path)	Wisconsin	Ashanti Rogers	TRUE	yHKS144	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS217	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.395533, -87.866440	43.395533	-87.86644	Tree	Soil	Soil	NA	NA	NA	NA	Fraxinus	Fraxinus pennsylvanica	Green Ash	NA	NA	#72	a	YHKS_#72	30	Port Washington, WI (Upper Lake Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS217	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS237	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#108	a	YHKS_#108	30	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS237	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS249	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#106	a	YHKS_#106	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS249	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS252	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula papyrifera	White Birch	NA	NA	#111	a	YHKS_#111	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS252	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS255	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula alleghaniensis	Yellow Birch	NA	NA	#115	a	YHKS_#115	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS255	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS265	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#104	a	YHKS_#104	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS265	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS304	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#102	a	YHKS_#102	10	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS304	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS307	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#123	a	YHKS_#123	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS307	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS311	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#126	b	YHKS_#126	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS311	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS312	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#127	a	YHKS_#127	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS312	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS313	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#128	a	YHKS_#128	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS313	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS319	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#133	a	YHKS_#133	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS319	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS326	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#142	a	YHKS_#142	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS326	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS350	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#125	a	YHKS_#125	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS350	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS351	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#126	a	YHKS_#126	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS351	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS352	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#127	b	YHKS_#127	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS352	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS353	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#128	a	YHKS_#128	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS353	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS357	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#137	a	YHKS_#137	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS357	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS359	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#142	a	YHKS_#142	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS359	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS360	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#142	b	YHKS_#142	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS360	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS375	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#125	a	YHKS_#125	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS375	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS388	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#137	a	YHKS_#137	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS388	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS418	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#139	b	YHKS_#139	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS418	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS44	Torulaspora delbrueckii	Torulaspora	Ascomycota	44.293474, -88.401231	44.293474	-88.401231	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#25	b	YHKS_#25	30	 Grand Chute, WI (Einstein Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS44	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS45	Torulaspora delbrueckii	Torulaspora	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#26	a	YHKS_#26	30	Marinette, WI (Red Arrow Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS45	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS48	Torulaspora delbrueckii	Torulaspora	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#36a	a	YHKS_#36a	30	Marinette, WI (Red Arrow Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS48	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS502	Torulaspora delbrueckii	Torulaspora	Ascomycota	47.855571, -121.971572	47.855571	-121.971572	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Ilex	Ilex sp.	Holly	NA	NA	#192	a	YHKS_#192	30	Monroe, WA	Washington	Emily Baker	TRUE	yHKS502	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS507	Torulaspora delbrueckii	Torulaspora	Ascomycota	47.855571, -121.971572	47.855571	-121.971572	Tree	Plant Matter	Fruit	Plum	Rosaceae	Drupe	NA	Prunus	Prunus mume	Chinese Plum	NA	NA	#184	a	YHKS_#184	22	Monroe, WA	Washington	Emily Baker	TRUE	yHKS507	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS542	Torulaspora delbrueckii	Torulaspora	Ascomycota	47.855571, -121.971572	47.855571	-121.971572	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Ilex	Ilex sp.	Holly	NA	NA	#192	a	YHKS_#192	10	Monroe, WA	Washington	Emily Baker	TRUE	yHKS542	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS572	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus ellipsoidalis	Hill's Oak	NA	NA	#220	a	YHKS_#220	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS572	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS574	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#224	a	YHKS_#224	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS574	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS575	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#224	b	YHKS_#224	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS575	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS580	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#225	a	YHKS_#225	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS580	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS582	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#232	a	YHKS_#232	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS582	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS583	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#232	b	YHKS_#232	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS583	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS599	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#230	a	YHKS_#230	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS599	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS601	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#232	a	YHKS_#232	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS601	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS681	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	#216	a	YHKS_#216	10	Delafield,WI	Wisconsin	Kayla Sylvester	TRUE	yHKS681	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS687	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#225	a	YHKS_#225	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS687	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS688	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#225	b	YHKS_#225	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS688	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS698	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#232	b	YHKS_#232	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS698	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS705	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#238	a	YHKS_#238	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS705	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS709	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#244	a	YHKS_#244	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS709	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS710	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#244	b	YHKS_#244	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS710	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS711	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Fagus	Fagus grandifolia	American Beech	NA	NA	#245	a	YHKS_#245	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS711	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS713	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#247	a	YHKS_#247	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS713	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS755	Torulaspora delbrueckii	Torulaspora	Ascomycota	44.905387, -89.781280	44.905387	-89.78128	Tree	Plant Matter	Bark	NA	NA	NA	NA	Ulmus	Ulmus sp.	Elm	NA	NA	#280	a	YHKS_#280	30	Marathon county farm, WI	Wisconsin	S. Smead	TRUE	yHKS755	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS777	Torulaspora delbrueckii	Torulaspora	Ascomycota	36.023225, -80.303844	36.023225	-80.303844	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharinum	Silver Maple	NA	NA	#278	a	YHKS_#278	22	2667 Evans Rd, Winston-Salem, NC (27127)	North Carolina	Leslie Shown	TRUE	yHKS777	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS8	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.161611, -88.188019	43.161611	-88.188019	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#20	a	YHKS_#20	30	 Lisbon, WI (Menominee Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS8	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS83	Torulaspora delbrueckii	Torulaspora	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#26	a	YHKS_#26	30	 Marinette, WI (Red Arrow Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS83	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS9	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.219818, -88.185685	43.219818	-88.185685	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#5	a	YHKS_#5	30	 Richfield, WI (Minikani)	Wisconsin	Kayla Sylvester	TRUE	yHKS9	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS90	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#37	a	YHKS_#37	30	 Fon du Lac, WI (Lakeside Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS90	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS91	Torulaspora delbrueckii	Torulaspora	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Bark	NA	NA	NA	NA	Cercis	Cercis canadensis	Eastern Redbud	NA	NA	#40	a	YHKS_#40	30	 Marinette, WI (Red Arrow Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS91	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
yHKS94	Torulaspora delbrueckii	Torulaspora	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#38	a	YHKS_#38	30	 Marinette, WI (Red Arrow Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS94	Torulaspora delbrueckii	Saccharomycotina	Torulaspora
